Unnamed: 0,classifier,accuracy,precision,recall,fscore,ae_model,dim,qtd_views,views
0,LR,0.2091554853985793,0.0348867825171142,0.1666666666666666,0.0576964946657957,jointAAE,70,2,w2v-glove
1,SVM,0.1910023677979479,0.1695511775034771,0.1713021974388191,0.1690134330670298,jointAAE,70,2,w2v-glove
2,RF,0.2107340173638516,0.3431805774964973,0.1819063245708308,0.1628134742015998,jointAAE,70,2,w2v-glove
3,NB,0.2083662194159431,0.067903224212965,0.1681796367861382,0.0897501982553529,jointAAE,70,2,w2v-glove
4,MLP,0.2091554853985793,0.0348592475664298,0.1666666666666666,0.0576588337684943,jointAAE,70,2,w2v-glove
5,Extra,0.2186266771902131,0.1940905893081277,0.1885334977631923,0.1715230533299249,jointAAE,70,2,w2v-glove
6,KNN,0.1625887924230465,0.1579353722305958,0.1497632644031198,0.1501254111638241,jointAAE,70,2,w2v-glove
0,LR,0.1965272296764009,0.0327545382794001,0.1666666666666666,0.0547493403693931,jointAAE,70,3,cv-bert-falcon
1,SVM,0.1878453038674033,0.1565827212884674,0.1643561126017392,0.1579035103581812,jointAAE,70,3,cv-bert-falcon
2,RF,0.2107340173638516,0.1644301320437944,0.1808979040682198,0.1599900885747263,jointAAE,70,3,cv-bert-falcon
3,NB,0.2091554853985793,0.0348867825171142,0.1666666666666666,0.0576964946657957,jointAAE,70,3,cv-bert-falcon
4,MLP,0.186266771902131,0.0469285364659813,0.1705299458704382,0.0705597990641343,jointAAE,70,3,cv-bert-falcon
5,Extra,0.2209944751381215,0.1731062284663079,0.1899911970348456,0.1694218942112313,jointAAE,70,3,cv-bert-falcon
6,KNN,0.164956590370955,0.1594028213442356,0.1517531021957947,0.1519321998503011,jointAAE,70,3,cv-bert-falcon
0,LR,0.1965272296764009,0.0327545382794001,0.1666666666666666,0.0547493403693931,jointAAE,70,3,cv-fast-bert
1,SVM,0.1831097079715864,0.1615924462569525,0.1637857880986523,0.1616057246327654,jointAAE,70,3,cv-fast-bert
2,RF,0.2194159431728492,0.1760011312191255,0.1863714031630943,0.1595300988646383,jointAAE,70,3,cv-fast-bert
3,NB,0.2091554853985793,0.0348867825171142,0.1666666666666666,0.0576964946657957,jointAAE,70,3,cv-fast-bert
4,MLP,0.0883977900552486,0.0405041468642251,0.1547372060857538,0.0501387749875016,jointAAE,70,3,cv-fast-bert
5,Extra,0.2162588792423046,0.1665156148794216,0.1831055403373093,0.15517884548675,jointAAE,70,3,cv-fast-bert
6,KNN,0.1633780584056827,0.1584068556820453,0.1504548273353466,0.1507815962732771,jointAAE,70,3,cv-fast-bert
