,Unnamed: 0,classifier,accuracy,precision,recall,fscore,ae_model,dim
1,1,SVM,0.1807419100236779,0.1613441776467692,0.1629569169679483,0.1614486092284475,jointAAE,70
2,2,RF,0.2115232833464877,0.1869974671176134,0.1826319235673752,0.1631300277217353,jointAAE,70
3,3,NB,0.2091554853985793,0.0348867825171142,0.1666666666666666,0.0576964946657957,jointAAE,70
4,4,MLP,0.2091554853985793,0.0348592475664298,0.1666666666666666,0.0576588337684943,jointAAE,70
5,5,Extra,0.2115232833464877,0.1749944244397418,0.1820536130796313,0.1617776984523536,jointAAE,70
6,6,KNN,0.1633780584056827,0.1584068556820453,0.1504548273353466,0.1507815962732771,jointAAE,70
0,0,LR,0.1965272296764009,0.0327545382794001,0.1666666666666666,0.0547493403693931,jointAAE,7
1,1,SVM,0.1752170481452249,0.1603392010266577,0.1604611182034333,0.1602742743283076,jointAAE,7
2,2,RF,0.1925808997632202,0.1547082086537178,0.1660042998871891,0.1537860697232583,jointAAE,7
3,3,NB,0.2091554853985793,0.0348867825171142,0.1666666666666666,0.0576964946657957,jointAAE,7
4,4,MLP,0.1625887924230465,0.1595953850043389,0.1639917794886,0.0569277242006304,jointAAE,7
5,5,Extra,0.1925808997632202,0.1515499579280982,0.1665462612574732,0.1541279544055659,jointAAE,7
6,6,KNN,0.1633780584056827,0.1584068556820453,0.1504548273353466,0.1507815962732771,jointAAE,7
0,0,LR,0.2091554853985793,0.0348867825171142,0.1666666666666666,0.0576964946657957,me_mVAE,21
1,1,SVM,0.1767955801104972,0.1616711486670328,0.1618913310723254,0.1616537211997069,me_mVAE,21
2,2,RF,0.2336227308602999,0.2559715444735224,0.2039908319671325,0.1906494815387974,me_mVAE,21
3,3,NB,0.2083662194159431,0.0348101265822784,0.1660377358490566,0.0575539568345323,me_mVAE,21
4,4,MLP,0.1625887924230465,0.141122678952512,0.1640704083872986,0.0531399792872064,me_mVAE,21
5,5,Extra,0.2241515390686661,0.2322101270451644,0.1947605881373145,0.1811528679453812,me_mVAE,21
6,6,KNN,0.1633780584056827,0.1584068556820453,0.1504548273353466,0.1507815962732771,me_mVAE,21
0,0,LR,0.2091554853985793,0.0348867825171142,0.1666666666666666,0.0576964946657957,me_mVAE,3500
1,1,SVM,0.2044198895027624,0.1324861313576335,0.1640971912288467,0.0783569321381216,me_mVAE,3500
2,2,RF,0.244672454617206,0.2325314165595132,0.2108651816876754,0.1943802361394216,me_mVAE,3500
3,3,NB,0.1775848460931333,0.2130829132993531,0.2041868472333043,0.142632275592416,me_mVAE,3500
4,4,MLP,0.2044198895027624,0.1382173189641989,0.1741275215647986,0.0878322488219152,me_mVAE,3500
5,5,Extra,0.2312549329123914,0.2258732933090274,0.2024196589116801,0.1929043067403128,me_mVAE,3500
6,6,KNN,0.1641673243883188,0.1596945339955947,0.1523539217679115,0.152259417667648,me_mVAE,3500
0,0,LR,0.2091554853985793,0.0348867825171142,0.1666666666666666,0.0576964946657957,me_mVAE,350
1,1,SVM,0.2012628255722178,0.1410225428643692,0.1623654734828802,0.0833375572866344,me_mVAE,350
2,2,RF,0.2138910812943962,0.1920679203373044,0.189585988456527,0.1839210539765166,me_mVAE,350
3,3,NB,0.1846882399368587,0.1924160021569144,0.2000901088539242,0.1572783350332036,me_mVAE,350
4,4,MLP,0.1965272296764009,0.1605545617173524,0.1670607406590994,0.0700342607167532,me_mVAE,350
5,5,Extra,0.2115232833464877,0.1872950035123074,0.1876223322308921,0.1822254138793243,me_mVAE,350
6,6,KNN,0.1720599842146803,0.1651110008609242,0.15814199287848,0.1583165724317574,me_mVAE,350
0,0,LR,0.2091554853985793,0.0348867825171142,0.1666666666666666,0.0576964946657957,me_mVAE,700
1,1,SVM,0.207576953433307,0.1329005066074031,0.1665365082453403,0.0795639320547814,me_mVAE,700
2,2,RF,0.2209944751381215,0.2298863624066708,0.1931362469564519,0.1831076324814832,me_mVAE,700
3,3,NB,0.1854775059194948,0.1969307170563172,0.2009598348084426,0.1688701749044365,me_mVAE,700
4,4,MLP,0.1838989739542225,0.224600449485257,0.1856715310364341,0.1010905834292184,me_mVAE,700
5,5,Extra,0.2257300710339384,0.2451919550428867,0.2002425447193417,0.1942471812595118,me_mVAE,700
6,6,KNN,0.1665351223362273,0.1605623886906574,0.1545618929629757,0.1541713495417073,me_mVAE,700
0,0,LR,0.2091554853985793,0.0348867825171142,0.1666666666666666,0.0576964946657957,me_mVAE,70
1,1,SVM,0.1941594317284925,0.1646869425638142,0.1702426415317692,0.1634897847413856,me_mVAE,70
2,2,RF,0.2170481452249408,0.2223358100920268,0.1922629776011887,0.1865943083436629,me_mVAE,70
3,3,NB,0.1910023677979479,0.1299840321138018,0.1692336008089352,0.1279534048393861,me_mVAE,70
4,4,MLP,0.1673243883188634,0.1764985546934428,0.1662909135331845,0.0527916975974907,me_mVAE,70
5,5,Extra,0.2146803472770323,0.2098899437595734,0.1907111294136531,0.1860744756628406,me_mVAE,70
6,6,KNN,0.1633780584056827,0.1584068556820453,0.1504548273353466,0.1507815962732771,me_mVAE,70
0,0,LR,0.2091554853985793,0.0348867825171142,0.1666666666666666,0.0576964946657957,MoPoEVAE,21
1,1,SVM,0.1767955801104972,0.1595973014550752,0.1598833001903552,0.1592394552617468,MoPoEVAE,21
2,2,RF,0.2194159431728492,0.2061674032811061,0.1850203678891068,0.15222670496987,MoPoEVAE,21
3,3,NB,0.2091554853985793,0.1181434599156118,0.1668390179003386,0.0591412584218339,MoPoEVAE,21
4,4,MLP,0.2083662194159431,0.0347826086956521,0.1660377358490566,0.057516339869281,MoPoEVAE,21
5,5,Extra,0.2162588792423046,0.2224632642772618,0.1829742717032283,0.153320225781516,MoPoEVAE,21
6,6,KNN,0.1633780584056827,0.1584068556820453,0.1504548273353466,0.1507815962732771,MoPoEVAE,21
0,0,LR,0.2091554853985793,0.0348867825171142,0.1666666666666666,0.0576964946657957,MoPoEVAE,350
1,1,SVM,0.2099447513812154,0.1360821030799941,0.1687879684722021,0.0860553524981936,MoPoEVAE,350
2,2,RF,0.2028413575374901,0.1739708920143753,0.1714440595360462,0.1456362825472166,MoPoEVAE,350
3,3,NB,0.176006314127861,0.1728123622764641,0.1846640927885168,0.1566071456356491,MoPoEVAE,350
4,4,MLP,0.197316495659037,0.1329951248999179,0.1603540741062683,0.0821449772597612,MoPoEVAE,350
5,5,Extra,0.2044198895027624,0.1654222025156261,0.1727584016727437,0.1472996723120341,MoPoEVAE,350
6,6,KNN,0.1633780584056827,0.1582369919136767,0.1503385300222432,0.1509934435240737,MoPoEVAE,350
0,0,LR,0.2091554853985793,0.0348867825171142,0.1666666666666666,0.0576964946657957,MoPoEVAE,700
1,1,SVM,0.2091554853985793,0.2015043547110055,0.1667292987812834,0.0589690335049687,MoPoEVAE,700
2,2,RF,0.207576953433307,0.1719788226455336,0.177742894333065,0.1470401434701573,MoPoEVAE,700
3,3,NB,0.1602209944751381,0.1779001284614824,0.1786849710653665,0.1293843243388113,MoPoEVAE,700
4,4,MLP,0.2162588792423046,0.1874795986010187,0.199454867126255,0.1366959734523029,MoPoEVAE,700
5,5,Extra,0.2170481452249408,0.1896077479981044,0.1868544772206923,0.1610158606509871,MoPoEVAE,700
6,6,KNN,0.1657458563535911,0.1546530360169099,0.152408013547307,0.1503629455056489,MoPoEVAE,700
0,0,LR,0.2091554853985793,0.0348867825171142,0.1666666666666666,0.0576964946657957,MoPoEVAE,70
1,1,SVM,0.1870560378847671,0.1619934369772794,0.1648784956920261,0.1601144439418335,MoPoEVAE,70
2,2,RF,0.1846882399368587,0.1930139202016738,0.1562628725813759,0.1314076023437589,MoPoEVAE,70
3,3,NB,0.2194159431728492,0.1905190770719652,0.1926996147018037,0.1498121556689653,MoPoEVAE,70
4,4,MLP,0.191791633780584,0.0791653358648141,0.1676538770756713,0.0696039186412828,MoPoEVAE,70
5,5,Extra,0.197316495659037,0.17934954482367,0.1657240929292023,0.1369589236151005,MoPoEVAE,70
6,6,KNN,0.1641673243883188,0.159528220059943,0.1512561093866287,0.1517361503679881,MoPoEVAE,70
0,0,LR,0.2091554853985793,0.0348867825171142,0.1666666666666666,0.0576964946657957,MoPoEVAE,7
1,1,SVM,0.1744277821625887,0.1578954313684295,0.1581506646353579,0.1577290893836627,MoPoEVAE,7
2,2,RF,0.2004735595895816,0.1906968181305215,0.1711695960017417,0.153182542518666,MoPoEVAE,7
3,3,NB,0.2091554853985793,0.0348867825171142,0.1666666666666666,0.0576964946657957,MoPoEVAE,7
4,4,MLP,0.1633780584056827,0.0616789819376026,0.1641418722786647,0.0566991831302734,MoPoEVAE,7
5,5,Extra,0.1996842936069455,0.1917196134997753,0.1739494928537795,0.1622484303190838,MoPoEVAE,7
6,6,KNN,0.1633780584056827,0.1584068556820453,0.1504548273353466,0.1507815962732771,MoPoEVAE,7
0,0,LR,0.2091554853985793,0.0348867825171142,0.1666666666666666,0.0576964946657957,mVAE,21
1,1,SVM,0.176006314127861,0.1610736871946421,0.1612624002547153,0.1610465240877533,mVAE,21
2,2,RF,0.2059984214680347,0.1673678907494821,0.1751471774678081,0.1491515911856421,mVAE,21
3,3,NB,0.2091554853985793,0.0348867825171142,0.1666666666666666,0.0576964946657957,mVAE,21
4,4,MLP,0.1681136543014996,0.1556969718195709,0.1663149033934218,0.059772108365688,mVAE,21
5,5,Extra,0.2154696132596685,0.1771462595671468,0.1829413087029043,0.155453483986826,mVAE,21
6,6,KNN,0.1633780584056827,0.1584068556820453,0.1504548273353466,0.1507815962732771,mVAE,21
0,0,LR,0.2091554853985793,0.0348867825171142,0.1666666666666666,0.0576964946657957,mVAE,3500
1,1,SVM,0.2123125493291239,0.3017628017628018,0.1699760890164169,0.0749669051411254,mVAE,3500
2,2,RF,0.2391475927387529,0.2022120594108883,0.203528285414098,0.1684527964147726,mVAE,3500
3,3,NB,0.1957379636937648,0.2151670596698102,0.2223039922888921,0.1718149243149553,mVAE,3500
4,4,MLP,0.2091554853985793,0.1484670580560991,0.1856823335706258,0.1067871643846517,mVAE,3500
5,5,Extra,0.2383583267561168,0.1865834003352041,0.2034715839632602,0.1688948749282042,mVAE,3500
6,6,KNN,0.1689029202841357,0.158923751985646,0.155183192638126,0.1535327304103364,mVAE,3500
0,0,LR,0.2091554853985793,0.0348867825171142,0.1666666666666666,0.0576964946657957,mVAE,350
1,1,SVM,0.2115232833464877,0.1165804546778533,0.1693515783953162,0.0776921359595837,mVAE,350
2,2,RF,0.2194159431728492,0.2029224155319468,0.1855230564290537,0.1570804824647642,mVAE,350
3,3,NB,0.2012628255722178,0.1978183627197935,0.2033109898688591,0.1921742829992045,mVAE,350
4,4,MLP,0.1965272296764009,0.2022923348229139,0.1743763927267062,0.0900773859034203,mVAE,350
5,5,Extra,0.2336227308602999,0.1886567721112851,0.1971236984082286,0.1649376211463896,mVAE,350
6,6,KNN,0.1633780584056827,0.1564784712980701,0.151058366625292,0.1503471106870199,mVAE,350
0,0,LR,0.2091554853985793,0.0348867825171142,0.1666666666666666,0.0576964946657957,mVAE,700
1,1,SVM,0.2091554853985793,0.0348592475664298,0.1666666666666666,0.0576588337684943,mVAE,700
2,2,RF,0.2352012628255722,0.2170384706543804,0.199723798687091,0.1674361330378553,mVAE,700
3,3,NB,0.1957379636937648,0.1932183933439784,0.2057875125822198,0.181967063976877,mVAE,700
4,4,MLP,0.2052091554853986,0.140651548355591,0.1662693206081981,0.097127233039837,mVAE,700
5,5,Extra,0.2415153906866614,0.2563570362331011,0.2052752383496324,0.1712229523226285,mVAE,700
6,6,KNN,0.1752170481452249,0.167296135954297,0.1626023607791155,0.1608296329897665,mVAE,700
0,0,LR,0.2091554853985793,0.0348867825171142,0.1666666666666666,0.0576964946657957,mVAE,70
1,1,SVM,0.1791633780584056,0.1632014060648812,0.1636865987419395,0.1632224442850595,mVAE,70
2,2,RF,0.2067876874506709,0.1933440869225182,0.1752238751632827,0.1474747076018754,mVAE,70
3,3,NB,0.2107340173638516,0.1289792418596467,0.1730574716727501,0.1231169832282449,mVAE,70
4,4,MLP,0.1925808997632202,0.0585264283402974,0.1685534591194968,0.057508581957696,mVAE,70
5,5,Extra,0.2209944751381215,0.1719701494158016,0.1860892286089355,0.1523879631219541,mVAE,70
6,6,KNN,0.1633780584056827,0.1584068556820453,0.1504548273353466,0.1507815962732771,mVAE,70
0,0,LR,0.2091554853985793,0.0348867825171142,0.1666666666666666,0.0576964946657957,mVAE,7
1,1,SVM,0.176006314127861,0.1610736871946421,0.1612624002547153,0.1610465240877533,mVAE,7
2,2,RF,0.1838989739542225,0.1433320341287391,0.1579192018754032,0.1430823632199755,mVAE,7
3,3,NB,0.2091554853985793,0.0348867825171142,0.1666666666666666,0.0576964946657957,mVAE,7
4,4,MLP,0.1965272296764009,0.0625840731772935,0.1664646005405269,0.0603477803466793,mVAE,7
5,5,Extra,0.1838989739542225,0.1472018514949395,0.1580662188588983,0.1451038146290803,mVAE,7
6,6,KNN,0.1633780584056827,0.1584068556820453,0.1504548273353466,0.1507815962732771,mVAE,7
0,0,LR,0.2091554853985793,0.0348867825171142,0.1666666666666666,0.0576964946657957,mvtCAE,21
1,1,SVM,0.176006314127861,0.1610736871946421,0.1612624002547153,0.1610465240877533,mvtCAE,21
2,2,RF,0.207576953433307,0.1701726701065914,0.1767848872822277,0.1511597170307435,mvtCAE,21
3,3,NB,0.2107340173638516,0.1460807600950118,0.1680497925311203,0.0605420135610677,mvtCAE,21
4,4,MLP,0.1965272296764009,0.0591683535762483,0.1665454269909828,0.0582973458654398,mvtCAE,21
5,5,Extra,0.197316495659037,0.1423142800747377,0.1667311425117388,0.1400344840772279,mvtCAE,21
6,6,KNN,0.1633780584056827,0.1584068556820453,0.1504548273353466,0.1507815962732771,mvtCAE,21
0,0,LR,0.2091554853985793,0.0348867825171142,0.1666666666666666,0.0576964946657957,mvtCAE,3500
1,1,SVM,0.2099447513812154,0.1348991507430998,0.1674612749387382,0.0616598822342569,mvtCAE,3500
2,2,RF,0.2359905288082083,0.1679287501243268,0.1996251175128116,0.1584915323017383,mvtCAE,3500
3,3,NB,0.1870560378847671,0.1882777406859384,0.2055247648825485,0.1621729039883979,mvtCAE,3500
4,4,MLP,0.1696921862667719,0.1544993126135415,0.1664068943117652,0.0724306242084993,mvtCAE,3500
5,5,Extra,0.2320441988950276,0.2225563909774436,0.1976691147513165,0.1638140858945419,mvtCAE,3500
6,6,KNN,0.1665351223362273,0.1570192508852091,0.1546647372696827,0.1527115115282252,mvtCAE,3500
0,0,LR,0.2091554853985793,0.0348867825171142,0.1666666666666666,0.0576964946657957,mvtCAE,350
1,1,SVM,0.2138910812943962,0.152212344932918,0.1733939342657704,0.1059636558817255,mvtCAE,350
2,2,RF,0.2407261247040252,0.1816076280985375,0.2034268202778775,0.1717913046728766,mvtCAE,350
3,3,NB,0.1870560378847671,0.1936674493227081,0.1935468806998001,0.1826120170525752,mvtCAE,350
4,4,MLP,0.1823204419889502,0.173018390241737,0.1794251474881573,0.1092624809501943,mvtCAE,350
5,5,Extra,0.2280978689818469,0.261434528836987,0.1930629894943305,0.1633761330458865,mvtCAE,350
6,6,KNN,0.1610102604577742,0.1565421722122191,0.1493274624869246,0.1492706064715431,mvtCAE,350
0,0,LR,0.2099447513812154,0.2016086497890295,0.1673360107095046,0.0591052975801177,mvtCAE,700
1,1,SVM,0.2083662194159431,0.1288774114264514,0.1668092160389778,0.0742333919307926,mvtCAE,700
2,2,RF,0.22336227308603,0.1812814521341149,0.1887707954111672,0.1582435562025858,mvtCAE,700
3,3,NB,0.1894238358326756,0.2046244813425801,0.2061038585306732,0.187511599504227,mvtCAE,700
4,4,MLP,0.2217837411207577,0.1560847338430427,0.1840069749294096,0.126560662698778,mvtCAE,700
5,5,Extra,0.2312549329123914,0.1850620755204247,0.1952031665093809,0.1637506462272082,mvtCAE,700
6,6,KNN,0.1736385161799526,0.1655170102613871,0.1619495752406489,0.1606945207751224,mvtCAE,700
0,0,LR,0.2091554853985793,0.0348867825171142,0.1666666666666666,0.0576964946657957,mvtCAE,70
1,1,SVM,0.1767955801104972,0.1617414418481001,0.1618913310723254,0.1616714444555248,mvtCAE,70
2,2,RF,0.2225730071033938,0.1852955805960664,0.1879579928032566,0.1575390362347084,mvtCAE,70
3,3,NB,0.2115232833464877,0.1342861102377839,0.1740613275550193,0.1168306755428292,mvtCAE,70
4,4,MLP,0.207576953433307,0.1373403019744483,0.1656997467151416,0.0636840227347762,mvtCAE,70
5,5,Extra,0.2352012628255722,0.1960496455592702,0.1989419762531508,0.1662521814010254,mvtCAE,70
6,6,KNN,0.1633780584056827,0.1584068556820453,0.1504548273353466,0.1507815962732771,mvtCAE,70
0,0,LR,0.2091554853985793,0.0348867825171142,0.1666666666666666,0.0576964946657957,mvtCAE,7
1,1,SVM,0.176006314127861,0.1610736871946421,0.1612624002547153,0.1610465240877533,mvtCAE,7
2,2,RF,0.1838989739542225,0.1427222055161899,0.1579206022962867,0.1439884603190659,mvtCAE,7
3,3,NB,0.2091554853985793,0.0348867825171142,0.1666666666666666,0.0576964946657957,mvtCAE,7
4,4,MLP,0.1910023677979479,0.0486464968152866,0.1672955974842767,0.0548750025303131,mvtCAE,7
5,5,Extra,0.1681136543014996,0.1302651504845794,0.1434399312063358,0.1299440814599718,mvtCAE,7
6,6,KNN,0.1633780584056827,0.1584068556820453,0.1504548273353466,0.1507815962732771,mvtCAE,7
0,0,LR,0.2091554853985793,0.0348867825171142,0.1666666666666666,0.0576964946657957,wAAE,21
1,1,SVM,0.176006314127861,0.1610736871946421,0.1612624002547153,0.1610465240877533,wAAE,21
2,2,RF,0.21310181531176,0.174297443511647,0.182486508706084,0.1570203712107192,wAAE,21
3,3,NB,0.2091554853985793,0.0348867825171142,0.1666666666666666,0.0576964946657957,wAAE,21
4,4,MLP,0.1910023677979479,0.0448769107986985,0.1672955974842767,0.0549696788753736,wAAE,21
5,5,Extra,0.207576953433307,0.1736268001006045,0.1776494971488836,0.1519175910005836,wAAE,21
6,6,KNN,0.1633780584056827,0.1584068556820453,0.1504548273353466,0.1507815962732771,wAAE,21
0,0,LR,0.2091554853985793,0.0348867825171142,0.1666666666666666,0.0576964946657957,wAAE,3500
1,1,SVM,0.2154696132596685,0.1274257771646749,0.1738536205942274,0.0984188805296284,wAAE,3500
2,2,RF,0.2407261247040252,0.1989167804189494,0.2050745825071893,0.178187873118646,wAAE,3500
3,3,NB,0.2083662194159431,0.2002362816319016,0.192386047074078,0.1733905220824476,wAAE,3500
4,4,MLP,0.1610102604577742,0.0718900240384615,0.160779511369134,0.0738880831320188,wAAE,3500
5,5,Extra,0.22336227308603,0.1733717944873913,0.1904954609675021,0.1632833898258374,wAAE,3500
6,6,KNN,0.1641673243883188,0.1595392043824419,0.1522664215382452,0.1521432646638912,wAAE,3500
0,0,LR,0.2091554853985793,0.0348867825171142,0.1666666666666666,0.0576964946657957,wAAE,350
1,1,SVM,0.1815311760063141,0.1601273932984678,0.1628206951489196,0.1607338420382925,wAAE,350
2,2,RF,0.2478295185477506,0.2092470604661163,0.2134930766775082,0.1912396302358555,wAAE,350
3,3,NB,0.2091554853985793,0.0348867825171142,0.1666666666666666,0.0576964946657957,wAAE,350
4,4,MLP,0.1815311760063141,0.1178681018355787,0.1553476910329278,0.1298084066524317,wAAE,350
5,5,Extra,0.2328334648776637,0.1912343573501443,0.1994823413461855,0.1742842662396134,wAAE,350
6,6,KNN,0.1633780584056827,0.1584068556820453,0.1504548273353466,0.1507815962732771,wAAE,350
0,0,LR,0.2091554853985793,0.0348867825171142,0.1666666666666666,0.0576964946657957,wAAE,700
1,1,SVM,0.1981057616416732,0.1741285473798337,0.1740246711874885,0.1669463588721827,wAAE,700
2,2,RF,0.2296764009471192,0.1944287534394275,0.1972104022628342,0.1731145244889154,wAAE,700
3,3,NB,0.2067876874506709,0.0698021199362647,0.1669217751509181,0.0898041415679957,wAAE,700
4,4,MLP,0.1965272296764009,0.032780410742496,0.1666666666666666,0.0547854785478547,wAAE,700
5,5,Extra,0.2320441988950276,0.1902299023027333,0.1984483604672651,0.1744252892943761,wAAE,700
6,6,KNN,0.1633780584056827,0.1584068556820453,0.1504548273353466,0.1507815962732771,wAAE,700
0,0,LR,0.2091554853985793,0.0348867825171142,0.1666666666666666,0.0576964946657957,wAAE,70
1,1,SVM,0.1752170481452249,0.1603517184317885,0.1604611182034333,0.1602710553825515,wAAE,70
