Unnamed: 0,classifier,accuracy,precision,recall,fscore,ae_model,dim,qtd_views,views
2,RF,0.5588003157063931,0.5293795852400668,0.5163901003439351,0.4750776911372441,jointAAE,70,2,glove-bert
3,NB,0.5627466456195738,0.2815955766192733,0.4992997198879552,0.3601010101010101,jointAAE,70,2,glove-bert
4,MLP,0.43646408839779,0.218232044198895,0.5,0.3038461538461539,jointAAE,70,2,glove-bert
5,Extra,0.5548539857932123,0.5159810860988628,0.5069762082048009,0.4472589897339744,jointAAE,70,2,glove-bert
6,KNN,0.4980268350434096,0.482152556226435,0.4828564337127256,0.4810747735773237,jointAAE,70,2,glove-bert
0,LR,0.5666929755327546,0.5666801401239558,0.5062670637875403,0.3884624413042351,jointAAE,70,2,glove-falcon
1,SVM,0.5295974743488555,0.504631478556314,0.5039357515157963,0.4937843563135173,jointAAE,70,2,glove-falcon
2,RF,0.5564325177584846,0.5322543431053204,0.5240754529659966,0.5053944041565948,jointAAE,70,2,glove-falcon
3,NB,0.5627466456195738,0.2815955766192733,0.4992997198879552,0.3601010101010101,jointAAE,70,2,glove-falcon
4,MLP,0.5627466456195738,0.2815955766192733,0.4992997198879552,0.3601010101010101,jointAAE,70,2,glove-falcon
5,Extra,0.5564325177584846,0.5338007075167196,0.5265220012055455,0.5118236665295488,jointAAE,70,2,glove-falcon
6,KNN,0.4956590370955012,0.4795248725499509,0.4803478353366663,0.4784728569965388,jointAAE,70,2,glove-falcon
0,LR,0.5619573796369376,0.5285683190945203,0.5079778746941814,0.4240385489589963,jointAAE,70,2,glove-fast
1,SVM,0.5303867403314917,0.5128872863247863,0.511975676346488,0.5087332758565635,jointAAE,70,2,glove-fast
2,RF,0.5540647198105761,0.5241174302517507,0.5152466049711023,0.4829090667435236,jointAAE,70,2,glove-fast
3,NB,0.5619573796369376,0.2814229249011857,0.4985994397759103,0.35977766548762,jointAAE,70,2,glove-fast
4,MLP,0.56353591160221,0.281767955801105,0.5,0.3604240282685512,jointAAE,70,2,glove-fast
5,Extra,0.5564325177584846,0.5244532496989723,0.5132698649079885,0.469455786367836,jointAAE,70,2,glove-fast
6,KNN,0.4988161010260458,0.4828681274606039,0.4835567138247704,0.4817375026491426,jointAAE,70,2,glove-fast
0,LR,0.5627466456195738,0.2815955766192733,0.4992997198879552,0.3601010101010101,jointAAE,70,2,tfidf-bert
1,SVM,0.5272296764009471,0.5125727975434138,0.5120288621777824,0.5105341195575973,jointAAE,70,2,tfidf-bert
2,RF,0.5698500394632992,0.5511578633243808,0.5217086834733894,0.4635497551649209,jointAAE,70,2,tfidf-bert
3,NB,0.5627466456195738,0.2815955766192733,0.4992997198879552,0.3601010101010101,jointAAE,70,2,tfidf-bert
4,MLP,0.43646408839779,0.218232044198895,0.5,0.3038461538461539,jointAAE,70,2,tfidf-bert
5,Extra,0.5603788476716653,0.5241335405780806,0.5073928305499416,0.4277284341654037,jointAAE,70,2,tfidf-bert
6,KNN,0.4980268350434096,0.482152556226435,0.4828564337127256,0.4810747735773237,jointAAE,70,2,tfidf-bert
0,LR,0.5666929755327546,0.5435031562482543,0.5197230791050598,0.46517682427523,jointAAE,70,2,tfidf-cv
1,SVM,0.5256511444356748,0.5097156702288117,0.509201148813956,0.5070686761096939,jointAAE,70,2,tfidf-cv
2,RF,0.5619573796369376,0.5399231469309334,0.5299968088501223,0.5123790543197189,jointAAE,70,2,tfidf-cv
3,NB,0.5477505919494869,0.5095395774203721,0.5053629046555331,0.4627355094048352,jointAAE,70,2,tfidf-cv
4,MLP,0.5627466456195738,0.2815955766192733,0.4992997198879552,0.3601010101010101,jointAAE,70,2,tfidf-cv
5,Extra,0.5461720599842147,0.513812728481223,0.5092631989504663,0.4806596002677523,jointAAE,70,2,tfidf-cv
6,KNN,0.4980268350434096,0.482152556226435,0.4828564337127256,0.4810747735773237,jointAAE,70,2,tfidf-cv
0,LR,0.5627466456195738,0.2815955766192733,0.4992997198879552,0.3601010101010101,jointAAE,70,2,tfidf-falcon
1,SVM,0.5288082083662194,0.5053673469387755,0.5046626245434882,0.4962729879029438,jointAAE,70,2,tfidf-falcon
2,RF,0.5445935280189423,0.5183710099932085,0.5143867673651739,0.4985303529279417,jointAAE,70,2,tfidf-falcon
3,NB,0.5627466456195738,0.2815955766192733,0.4992997198879552,0.3601010101010101,jointAAE,70,2,tfidf-falcon
4,MLP,0.43646408839779,0.218232044198895,0.5,0.3038461538461539,jointAAE,70,2,tfidf-falcon
5,Extra,0.5422257300710339,0.514996096037478,0.5116742899691522,0.495122018247774,jointAAE,70,2,tfidf-falcon
6,KNN,0.4996053670086819,0.483345500521073,0.4840531149168527,0.4820902643455835,jointAAE,70,2,tfidf-falcon
0,LR,0.56353591160221,0.281767955801105,0.5,0.3604240282685512,jointAAE,70,2,tfidf-fast
1,SVM,0.5390686661404893,0.5245472119117482,0.5233485799383044,0.5217656578818104,jointAAE,70,2,tfidf-fast
2,RF,0.5367008681925809,0.4968838044889043,0.4980055313264546,0.4642235290134303,jointAAE,70,2,tfidf-fast
3,NB,0.5627466456195738,0.2815955766192733,0.4992997198879552,0.3601010101010101,jointAAE,70,2,tfidf-fast
4,MLP,0.4340962904498816,0.4096123175070543,0.4962681275041662,0.3084824490423532,jointAAE,70,2,tfidf-fast
5,Extra,0.5485398579321231,0.5093703536408635,0.5050437896677659,0.459187023903336,jointAAE,70,2,tfidf-fast
6,KNN,0.4980268350434096,0.482152556226435,0.4828564337127256,0.4810747735773237,jointAAE,70,2,tfidf-fast
0,LR,0.5706393054459353,0.5531149824110648,0.5224089635854342,0.4640639968150886,jointAAE,70,2,tfidf-glove
1,SVM,0.5185477505919495,0.5057013937318497,0.505549055065064,0.5048142965514413,jointAAE,70,2,tfidf-glove
2,RF,0.5461720599842147,0.5084788137419717,0.5049817395312556,0.4655871187808322,jointAAE,70,2,tfidf-glove
3,NB,0.5627466456195738,0.2815955766192733,0.4992997198879552,0.3601010101010101,jointAAE,70,2,tfidf-glove
4,MLP,0.4411996842936069,0.5059189079054605,0.5007357373329078,0.3316275742854588,jointAAE,70,2,tfidf-glove
5,Extra,0.5438042620363063,0.4976395064195434,0.4988033187958727,0.4474879436990361,jointAAE,70,2,tfidf-glove
6,KNN,0.4980268350434096,0.482152556226435,0.4828564337127256,0.4810747735773237,jointAAE,70,2,tfidf-glove
0,LR,0.56353591160221,0.281767955801105,0.5,0.3604240282685512,jointAAE,70,2,tfidf-w2v
1,SVM,0.5272296764009471,0.5112145226192581,0.5106017090380457,0.5083946274902269,jointAAE,70,2,tfidf-w2v
2,RF,0.5564325177584846,0.5249794913863823,0.5138815019678757,0.4718640598113096,jointAAE,70,2,tfidf-w2v
3,NB,0.5627466456195738,0.2815955766192733,0.4992997198879552,0.3601010101010101,jointAAE,70,2,tfidf-w2v
4,MLP,0.4356748224151539,0.457391304347826,0.4966492926284438,0.3170738142713371,jointAAE,70,2,tfidf-w2v
5,Extra,0.5461720599842147,0.4927494558226971,0.4970304577527213,0.4310127625276381,jointAAE,70,2,tfidf-w2v
6,KNN,0.4972375690607735,0.4814380107807338,0.4821561536006807,0.4804117671674269,jointAAE,70,2,tfidf-w2v
0,LR,0.5611681136543015,0.5251044428759467,0.5066659575222494,0.4200437322584682,jointAAE,70,2,w2v-bert
1,SVM,0.5351223362273086,0.5177005681258415,0.5163812360387192,0.5130068148492322,jointAAE,70,2,w2v-bert
2,RF,0.5785319652722968,0.5670677361853833,0.5343048611849803,0.4903597577510621,jointAAE,70,2,w2v-bert
3,NB,0.5627466456195738,0.2815955766192733,0.4992997198879552,0.3601010101010101,jointAAE,70,2,w2v-bert
4,MLP,0.56353591160221,0.281767955801105,0.5,0.3604240282685512,jointAAE,70,2,w2v-bert
5,Extra,0.5761641673243884,0.5675023474178404,0.5273109243697479,0.4676658021054607,jointAAE,70,2,w2v-bert
6,KNN,0.4972375690607735,0.4814380107807338,0.4821561536006807,0.4804117671674269,jointAAE,70,2,w2v-bert
0,LR,0.56353591160221,0.281767955801105,0.5,0.3604240282685512,jointAAE,70,2,w2v-falcon
1,SVM,0.5461720599842147,0.5237084078928278,0.5198649079885118,0.5095999994614873,jointAAE,70,2,w2v-falcon
2,RF,0.5509076558800315,0.5231386902735218,0.5165230649221714,0.4936673565980926,jointAAE,70,2,w2v-falcon
3,NB,0.5627466456195738,0.2815955766192733,0.4992997198879552,0.3601010101010101,jointAAE,70,2,w2v-falcon
4,MLP,0.5232833464877664,0.4999596850829048,0.499964542779137,0.4922989146299392,jointAAE,70,2,w2v-falcon
5,Extra,0.5453827940015785,0.5147429544083426,0.5103978300180831,0.4858910849240028,jointAAE,70,2,w2v-falcon
6,KNN,0.4972375690607735,0.4814380107807338,0.4821561536006807,0.4804117671674269,jointAAE,70,2,w2v-falcon
0,LR,0.5611681136543015,0.5253466771323915,0.5068698365422118,0.4212330342765125,jointAAE,70,2,w2v-fast
1,SVM,0.5398579321231255,0.5220346202997328,0.5201751586710635,0.5162313697983285,jointAAE,70,2,w2v-fast
2,RF,0.5619573796369376,0.5376438418594053,0.5251037123710244,0.4980781378815618,jointAAE,70,2,w2v-fast
3,NB,0.5627466456195738,0.2815955766192733,0.4992997198879552,0.3601010101010101,jointAAE,70,2,w2v-fast
4,MLP,0.43646408839779,0.4676186645213194,0.497553451760451,0.3174851069223386,jointAAE,70,2,w2v-fast
5,Extra,0.5595895816890292,0.531628786240191,0.5185175335957167,0.481012156448203,jointAAE,70,2,w2v-fast
6,KNN,0.4980268350434096,0.4819117864537119,0.4826525546927631,0.480767148991448,jointAAE,70,2,w2v-fast
0,LR,0.5682715074980268,0.5480431031075865,0.518473212069638,0.4538143210320208,jointAAE,70,2,w2v-glove
1,SVM,0.5272296764009471,0.5102307634066672,0.5095823139382335,0.5067780142650571,jointAAE,70,2,w2v-glove
2,RF,0.5730071033938438,0.55467684471289,0.5398007304187498,0.5208557458067267,jointAAE,70,2,w2v-glove
3,NB,0.5627466456195738,0.2815955766192733,0.4992997198879552,0.3601010101010101,jointAAE,70,2,w2v-glove
4,MLP,0.4538279400157853,0.48443515704154,0.4891057688898344,0.4272361441375525,jointAAE,70,2,w2v-glove
5,Extra,0.5493291239147593,0.5165036136083201,0.5104332872389462,0.4774178355938974,jointAAE,70,2,w2v-glove
6,KNN,0.4972375690607735,0.4814380107807338,0.4821561536006807,0.4804117671674269,jointAAE,70,2,w2v-glove
0,LR,0.5627466456195738,0.2815955766192733,0.4992997198879552,0.3601010101010101,jointAAE,70,3,cv-bert-falcon
1,SVM,0.5232833464877664,0.5033123702527781,0.5030227280785732,0.4982507212168896,jointAAE,70,3,cv-bert-falcon
2,RF,0.5714285714285714,0.5538885788385148,0.5249441548771407,0.4728054345452247,jointAAE,70,3,cv-bert-falcon
3,NB,0.5627466456195738,0.2815955766192733,0.4992997198879552,0.3601010101010101,jointAAE,70,3,cv-bert-falcon
4,MLP,0.56353591160221,0.281767955801105,0.5,0.3604240282685512,jointAAE,70,3,cv-bert-falcon
5,Extra,0.5706393054459353,0.5545875443500698,0.5205740524057725,0.4553121542595227,jointAAE,70,3,cv-bert-falcon
6,KNN,0.500394632991318,0.4845397549159305,0.4851611530688224,0.4833698254754446,jointAAE,70,3,cv-bert-falcon
0,LR,0.56353591160221,0.281767955801105,0.5,0.3604240282685512,jointAAE,70,3,cv-fast-bert
1,SVM,0.5367008681925809,0.5213976092116613,0.5202283445023579,0.5182431491431773,jointAAE,70,3,cv-fast-bert
2,RF,0.5682715074980268,0.5468818703415733,0.5221430344289615,0.4706935410084217,jointAAE,70,3,cv-fast-bert
3,NB,0.5627466456195738,0.2815955766192733,0.4992997198879552,0.3601010101010101,jointAAE,70,3,cv-fast-bert
4,MLP,0.4348855564325177,0.4600814053127677,0.4882016097578271,0.3520570253128393,jointAAE,70,3,cv-fast-bert
5,Extra,0.5674822415153907,0.5465434929975626,0.5163457788178563,0.4461599821320315,jointAAE,70,3,cv-fast-bert
6,KNN,0.4980268350434096,0.482152556226435,0.4828564337127256,0.4810747735773237,jointAAE,70,3,cv-fast-bert
0,LR,0.5627466456195738,0.2815955766192733,0.4992997198879552,0.3601010101010101,jointAAE,70,3,cv-fast-falcon
1,SVM,0.5335438042620363,0.5142631452607839,0.5129418856150055,0.5081292348317891,jointAAE,70,3,cv-fast-falcon
2,RF,0.5698500394632992,0.5496250797089759,0.5327181505513597,0.5058406859254605,jointAAE,70,3,cv-fast-falcon
3,NB,0.5627466456195738,0.2815955766192733,0.4992997198879552,0.3601010101010101,jointAAE,70,3,cv-fast-falcon
4,MLP,0.44672454617206,0.4922387377701323,0.4970747792788001,0.3776878584365946,jointAAE,70,3,cv-fast-falcon
5,Extra,0.5730071033938438,0.5545270403146509,0.5351115129596142,0.5068701784829133,jointAAE,70,3,cv-fast-falcon
6,KNN,0.4972375690607735,0.4809538282633401,0.4817483955607559,0.4797955480787513,jointAAE,70,3,cv-fast-falcon
0,LR,0.5627466456195738,0.4816957210776545,0.49970747792788,0.3634020431558631,jointAAE,70,3,cv-glove-bert
1,SVM,0.5288082083662194,0.513487368084426,0.5128177853419849,0.5109673665325123,jointAAE,70,3,cv-glove-bert
2,RF,0.55327545382794,0.5204651608630485,0.5118958975995461,0.4728067492780813,jointAAE,70,3,cv-glove-bert
3,NB,0.5627466456195738,0.2815955766192733,0.4992997198879552,0.3601010101010101,jointAAE,70,3,cv-glove-bert
4,MLP,0.56353591160221,0.281767955801105,0.5,0.3604240282685512,jointAAE,70,3,cv-glove-bert
5,Extra,0.5643251775848461,0.5383645358424678,0.5180299968088501,0.4654106510612537,jointAAE,70,3,cv-glove-bert
6,KNN,0.4980268350434096,0.482152556226435,0.4828564337127256,0.4810747735773237,jointAAE,70,3,cv-glove-bert
0,LR,0.5627466456195738,0.2815955766192733,0.4992997198879552,0.3601010101010101,jointAAE,70,3,cv-glove-falcon
1,SVM,0.5295974743488555,0.5099434035909446,0.5090327270148566,0.504155175583747,jointAAE,70,3,cv-glove-falcon
2,RF,0.55327545382794,0.5232935671960928,0.5149540828989824,0.4837372504074686,jointAAE,70,3,cv-glove-falcon
3,NB,0.5627466456195738,0.2815955766192733,0.4992997198879552,0.3601010101010101,jointAAE,70,3,cv-glove-falcon
4,MLP,0.56353591160221,0.281767955801105,0.5,0.3604240282685512,jointAAE,70,3,cv-glove-falcon
5,Extra,0.5493291239147593,0.5146712425915607,0.5088022550792468,0.4715793594737538,jointAAE,70,3,cv-glove-falcon
6,KNN,0.4988161010260458,0.4826281153368396,0.4833528348048079,0.4814288430612357,jointAAE,70,3,cv-glove-falcon
0,LR,0.56353591160221,0.281767955801105,0.5,0.3604240282685512,jointAAE,70,3,cv-glove-fast
1,SVM,0.5343330702446725,0.519848472786137,0.5189430202460731,0.5174486159884322,jointAAE,70,3,cv-glove-fast
2,RF,0.5714285714285714,0.5530500896796408,0.5410505974541715,0.5265715608912537,jointAAE,70,3,cv-glove-fast
3,NB,0.5619573796369376,0.2814229249011857,0.4985994397759103,0.35977766548762,jointAAE,70,3,cv-glove-fast
4,MLP,0.43646408839779,0.4680301826846703,0.4991844839201503,0.3085202986553172,jointAAE,70,3,cv-glove-fast
5,Extra,0.5580110497237569,0.5320715781004388,0.5218061908307627,0.4958159947245151,jointAAE,70,3,cv-glove-fast
6,KNN,0.4980268350434096,0.482152556226435,0.4828564337127256,0.4810747735773237,jointAAE,70,3,cv-glove-fast
0,LR,0.5627466456195738,0.2815955766192733,0.4992997198879552,0.3601010101010101,jointAAE,70,3,cv-w2v-bert
1,SVM,0.5351223362273086,0.5184320538574299,0.517196752118569,0.5143556254046966,jointAAE,70,3,cv-w2v-bert
2,RF,0.5556432517758485,0.5179527568141429,0.5078803673368081,0.4487153428521745,jointAAE,70,3,cv-w2v-bert
3,NB,0.5627466456195738,0.2815955766192733,0.4992997198879552,0.3601010101010101,jointAAE,70,3,cv-w2v-bert
4,MLP,0.500394632991318,0.5012473520249221,0.5012675956458532,0.4987760178238303,jointAAE,70,3,cv-w2v-bert
5,Extra,0.5619573796369376,0.529218210889506,0.5087933907740312,0.4286509390653629,jointAAE,70,3,cv-w2v-bert
6,KNN,0.4972375690607735,0.4814380107807338,0.4821561536006807,0.4804117671674269,jointAAE,70,3,cv-w2v-bert
0,LR,0.5627466456195738,0.2815955766192733,0.4992997198879552,0.3601010101010101,jointAAE,70,3,cv-w2v-falcon
1,SVM,0.5288082083662194,0.5085490339044841,0.5077208098429246,0.5023772635318497,jointAAE,70,3,cv-w2v-falcon
2,RF,0.5382794001578532,0.5015552010937678,0.5010371237102436,0.4709472264157004,jointAAE,70,3,cv-w2v-falcon
3,NB,0.5627466456195738,0.2815955766192733,0.4992997198879552,0.3601010101010101,jointAAE,70,3,cv-w2v-falcon
4,MLP,0.5398579321231255,0.5097995070622807,0.5073307804134312,0.4872022898352116,jointAAE,70,3,cv-w2v-falcon
5,Extra,0.5501183898973955,0.5158929176550322,0.5095025351912917,0.4721296377510745,jointAAE,70,3,cv-w2v-falcon
6,KNN,0.500394632991318,0.484302402410339,0.48495727404886,0.48306213804372,jointAAE,70,3,cv-w2v-falcon
0,LR,0.56353591160221,0.281767955801105,0.5,0.3604240282685512,jointAAE,70,3,cv-w2v-fast
1,SVM,0.5422257300710339,0.5267545136866627,0.5251303052866716,0.5228999703946855,jointAAE,70,3,cv-w2v-fast
2,RF,0.55327545382794,0.5216450216450217,0.5131191717193206,0.4773163265306123,jointAAE,70,3,cv-w2v-fast
3,NB,0.5627466456195738,0.2815955766192733,0.4992997198879552,0.3601010101010101,jointAAE,70,3,cv-w2v-fast
4,MLP,0.43646408839779,0.218232044198895,0.5,0.3038461538461539,jointAAE,70,3,cv-w2v-fast
5,Extra,0.5493291239147593,0.5075473839518783,0.5037052795801865,0.4510919253744139,jointAAE,70,3,cv-w2v-fast
6,KNN,0.4980268350434096,0.482152556226435,0.4828564337127256,0.4810747735773237,jointAAE,70,3,cv-w2v-fast
0,LR,0.5627466456195738,0.2815955766192733,0.4992997198879552,0.3601010101010101,jointAAE,70,3,cv-w2v-glove
1,SVM,0.5272296764009471,0.5129574216564812,0.5124366202177073,0.5111193135225771,jointAAE,70,3,cv-w2v-glove
2,RF,0.5485398579321231,0.5108266025090221,0.506063184767578,0.4632723674777673,jointAAE,70,3,cv-w2v-glove
3,NB,0.5627466456195738,0.5040187246069598,0.5001152359678048,0.3666509062822576,jointAAE,70,3,cv-w2v-glove
4,MLP,0.56353591160221,0.281767955801105,0.5,0.3604240282685512,jointAAE,70,3,cv-w2v-glove
5,Extra,0.5516969218626677,0.5044660384766392,0.5017285395170726,0.4333631484794276,jointAAE,70,3,cv-w2v-glove
6,KNN,0.4980268350434096,0.482152556226435,0.4828564337127256,0.4810747735773237,jointAAE,70,3,cv-w2v-glove
0,LR,0.56353591160221,0.281767955801105,0.5,0.3604240282685512,jointAAE,70,3,fast-bert-falcon
1,SVM,0.5224940805051302,0.5025421379463295,0.5023224479665284,0.4976061188977332,jointAAE,70,3,fast-bert-falcon
2,RF,0.5643251775848461,0.5386740331491713,0.5192532709286246,0.470644868301544,jointAAE,70,3,fast-bert-falcon
3,NB,0.5627466456195738,0.2815955766192733,0.4992997198879552,0.3601010101010101,jointAAE,70,3,fast-bert-falcon
4,MLP,0.5217048145224941,0.5026422998577962,0.5024376839343332,0.4984177794036949,jointAAE,70,3,fast-bert-falcon
5,Extra,0.5730071033938438,0.5579864400588967,0.5257330780413432,0.4711681414154039,jointAAE,70,3,fast-bert-falcon
6,KNN,0.4988161010260458,0.4828681274606039,0.4835567138247704,0.4817375026491426,jointAAE,70,3,fast-bert-falcon
0,LR,0.5619573796369376,0.5040476825905169,0.5002304719356098,0.3726452506216137,jointAAE,70,3,glove-bert-falcon
1,SVM,0.5217048145224941,0.5022097543492046,0.5020299258944084,0.4976958706233317,jointAAE,70,3,glove-bert-falcon
2,RF,0.5714285714285714,0.5524712707284231,0.5288178562564266,0.4885618303450296,jointAAE,70,3,glove-bert-falcon
3,NB,0.5627466456195738,0.2815955766192733,0.4992997198879552,0.3601010101010101,jointAAE,70,3,glove-bert-falcon
4,MLP,0.4514601420678769,0.4784931460369164,0.4839467432542637,0.429971264386418,jointAAE,70,3,glove-bert-falcon
5,Extra,0.5651144435674822,0.540384749286304,0.5205651881005566,0.4737170233056038,jointAAE,70,3,glove-bert-falcon
6,KNN,0.4988161010260458,0.4828681274606039,0.4835567138247704,0.4817375026491426,jointAAE,70,3,glove-bert-falcon
0,LR,0.5627466456195738,0.5337509290402227,0.5135712512853243,0.4503210750532515,jointAAE,70,3,glove-fast-bert
1,SVM,0.5209155485398579,0.5060681343658324,0.5058149842215367,0.5042949728160158,jointAAE,70,3,glove-fast-bert
2,RF,0.5556432517758485,0.5226871143615764,0.5121618267560188,0.467286467174446,jointAAE,70,3,glove-fast-bert
3,NB,0.5627466456195738,0.2815955766192733,0.4992997198879552,0.3601010101010101,jointAAE,70,3,glove-fast-bert
4,MLP,0.56353591160221,0.281767955801105,0.5,0.3604240282685512,jointAAE,70,3,glove-fast-bert
