Unnamed: 0,classifier,accuracy,precision,recall,fscore,ae_model,dim,qtd_views,views
0,LR,0.7185967559411542,0.7187013625802587,0.7174276648098031,0.7176214358360127,jointAAE,70,2,bert-falcon
1,SVM,0.5760090531874764,0.5752604737004201,0.5732663799384522,0.5717165195718727,jointAAE,70,2,bert-falcon
2,RF,0.9150509241795548,0.915661075185754,0.914443620397518,0.9148467828259398,jointAAE,70,2,bert-falcon
3,NB,0.5170124481327801,0.25850622406639,0.5,0.3408096280087528,jointAAE,70,2,bert-falcon
4,MLP,0.4829875518672199,0.2414937759336099,0.5,0.3256855064353665,jointAAE,70,2,bert-falcon
5,Extra,0.9198792908336476,0.9200643593166956,0.9195242959287904,0.9197395921993288,jointAAE,70,2,bert-falcon
6,KNN,0.5210863824971709,0.5213813249952746,0.5213999387230014,0.5210515739278758,jointAAE,70,2,bert-falcon
0,LR,0.6063372312334968,0.6056642374401349,0.6049095311808157,0.6047913503093096,jointAAE,70,2,cv-bert
1,SVM,0.5156544700113165,0.5084028303033626,0.505281129542684,0.4596002973607834,jointAAE,70,2,cv-bert
2,RF,0.6942285929837797,0.6962089671924026,0.6918516635301067,0.6915377781841419,jointAAE,70,2,cv-bert
3,NB,0.5170124481327801,0.25850622406639,0.5,0.3408096280087528,jointAAE,70,2,cv-bert
4,MLP,0.4829875518672199,0.2414937759336099,0.5,0.3256855064353665,jointAAE,70,2,cv-bert
5,Extra,0.6875141456054319,0.6916341542221147,0.6843661666724333,0.6832664700574829,jointAAE,70,2,cv-bert
6,KNN,0.5081101471142965,0.5062568280639581,0.5061831099129837,0.505412100765344,jointAAE,70,2,cv-bert
0,LR,0.5942663145982648,0.6018572956490906,0.5880908253490207,0.5770938630660379,jointAAE,70,2,cv-falcon
1,SVM,0.5176159939645417,0.5113982558867193,0.5067463618662507,0.4559360036589821,jointAAE,70,2,cv-falcon
2,RF,0.8259524707657487,0.8337271265220454,0.823260487919355,0.8239317878063579,jointAAE,70,2,cv-falcon
3,NB,0.5170124481327801,0.25850622406639,0.5,0.3408096280087528,jointAAE,70,2,cv-falcon
4,MLP,0.5024519049415315,0.502122850161126,0.5021245116519065,0.5020967711463257,jointAAE,70,2,cv-falcon
5,Extra,0.8420218785364013,0.8462552768932705,0.8400706691277755,0.8408467005964712,jointAAE,70,2,cv-falcon
6,KNN,0.5029800075443229,0.5015294238047996,0.5015198902028509,0.5011856303159433,jointAAE,70,2,cv-falcon
0,LR,0.6230856280648812,0.6225343570752654,0.6223506598810664,0.6223946810310079,jointAAE,70,2,cv-fast
1,SVM,0.5096944549226707,0.5018207366572888,0.5013881346268697,0.4737983905780077,jointAAE,70,2,cv-fast
2,RF,0.7164089023010185,0.7224012347009141,0.7131376480965268,0.7122369304713523,jointAAE,70,2,cv-fast
3,NB,0.5170124481327801,0.25850622406639,0.5,0.3408096280087528,jointAAE,70,2,cv-fast
4,MLP,0.4829875518672199,0.2414937759336099,0.5,0.3256855064353665,jointAAE,70,2,cv-fast
5,Extra,0.7096190116937005,0.7173041861494353,0.7059235602036482,0.7044196036161545,jointAAE,70,2,cv-fast
6,KNN,0.5067521689928329,0.5050221643462727,0.504972613393788,0.5043592566163527,jointAAE,70,2,cv-fast
0,LR,0.600754432289702,0.6000363942328484,0.5995464148192053,0.5995028009326896,jointAAE,70,2,cv-glove
1,SVM,0.5080347038853263,0.4999853220064386,0.499988592048131,0.4742518076882196,jointAAE,70,2,cv-glove
2,RF,0.7047152018106375,0.7088000612114509,0.7017773338287644,0.7010836635966441,jointAAE,70,2,cv-glove
3,NB,0.5572991324028669,0.5602048592433208,0.550510273926236,0.5351557014810455,jointAAE,70,2,cv-glove
4,MLP,0.5169370049038099,0.5024161366178517,0.5000298361818112,0.343563604838582,jointAAE,70,2,cv-glove
5,Extra,0.7061486231610713,0.7105087362677514,0.7031533083311144,0.7024185774566778,jointAAE,70,2,cv-glove
6,KNN,0.5053187476423991,0.503570300214712,0.5035349607340804,0.5029136416363342,jointAAE,70,2,cv-glove
0,LR,0.5502829121086382,0.5488843421999563,0.5480732345379629,0.5471184148879286,jointAAE,70,2,cv-w2v
1,SVM,0.5137683892870615,0.5063522049419598,0.5044491012288996,0.4687642708411342,jointAAE,70,2,cv-w2v
2,RF,0.6989815164089023,0.7035674008219013,0.695846828564308,0.6948897188627128,jointAAE,70,2,cv-w2v
3,NB,0.5170124481327801,0.25850622406639,0.5,0.3408096280087528,jointAAE,70,2,cv-w2v
4,MLP,0.5170124481327801,0.25850622406639,0.5,0.3408096280087528,jointAAE,70,2,cv-w2v
5,Extra,0.6973972086005281,0.7029043861887316,0.6940165417809342,0.6927509183308592,jointAAE,70,2,cv-w2v
6,KNN,0.5095435684647303,0.5077066880691423,0.5076156227262447,0.506847855712627,jointAAE,70,2,cv-w2v
0,LR,0.841116559788759,0.8410977444978451,0.8414926515239269,0.841067450320864,jointAAE,70,2,fast-bert
1,SVM,0.5152772538664655,0.5144507287792313,0.5144301815794924,0.5144043066320398,jointAAE,70,2,fast-bert
2,RF,0.9012448132780084,0.9012188229365964,0.901014705978218,0.9011063379674034,jointAAE,70,2,fast-bert
3,NB,0.5170124481327801,0.25850622406639,0.5,0.3408096280087528,jointAAE,70,2,fast-bert
4,MLP,0.4831384383251603,0.4946787050061609,0.4997552931643051,0.3354920802346473,jointAAE,70,2,fast-bert
5,Extra,0.904941531497548,0.9049098190314948,0.904728558441057,0.9048109172171132,jointAAE,70,2,fast-bert
6,KNN,0.5009430403621274,0.500238822820606,0.5002386894544892,0.5002319102522286,jointAAE,70,2,fast-bert
0,LR,0.7384383251603168,0.7417987766975112,0.736020119114061,0.7359994803068471,jointAAE,70,2,fast-falcon
1,SVM,0.5878536401357978,0.5875895589882227,0.5849370907867375,0.583203991250469,jointAAE,70,2,fast-falcon
2,RF,0.938136552244436,0.938716031061624,0.9376125438328612,0.9379978183464712,jointAAE,70,2,fast-falcon
3,NB,0.5170124481327801,0.25850622406639,0.5,0.3408096280087528,jointAAE,70,2,fast-falcon
4,MLP,0.5170124481327801,0.25850622406639,0.5,0.3408096280087528,jointAAE,70,2,fast-falcon
5,Extra,0.941908713692946,0.942206205500684,0.9415432727433192,0.9418022226569008,jointAAE,70,2,fast-falcon
6,KNN,0.5369294605809128,0.5373918724467012,0.5374104350416178,0.5369214876033057,jointAAE,70,2,fast-falcon
0,LR,0.8519049415314975,0.8517109081746994,0.851802682047093,0.8517532513656405,jointAAE,70,2,glove-bert
1,SVM,0.5078838174273859,0.5068955888127356,0.5068791203390994,0.5068047644003323,jointAAE,70,2,glove-bert
2,RF,0.8950584685024519,0.8951471997361056,0.8947029745419646,0.8948827112480109,jointAAE,70,2,glove-bert
3,NB,0.5170124481327801,0.25850622406639,0.5,0.3408096280087528,jointAAE,70,2,glove-bert
4,MLP,0.5170124481327801,0.25850622406639,0.5,0.3408096280087528,jointAAE,70,2,glove-bert
5,Extra,0.903357223689174,0.9032746532254112,0.9032015225980244,0.903236597009069,jointAAE,70,2,glove-bert
6,KNN,0.5006412674462467,0.4999210971831819,0.4999211472337848,0.4999125023457584,jointAAE,70,2,glove-bert
0,LR,0.700414937759336,0.7096914365845324,0.696307910399188,0.6940353044032386,jointAAE,70,2,glove-falcon
1,SVM,0.5740475292342512,0.5732715629409153,0.5712409043522214,0.5695760869925307,jointAAE,70,2,glove-falcon
2,RF,0.9490003772161448,0.9489255625740004,0.94896182623508,0.948943347616282,jointAAE,70,2,glove-falcon
3,NB,0.5170124481327801,0.25850622406639,0.5,0.3408096280087528,jointAAE,70,2,glove-falcon
4,MLP,0.4909845341380611,0.4990485783072271,0.4992736519436391,0.4634250699232282,jointAAE,70,2,glove-falcon
5,Extra,0.950207468879668,0.9500537507240188,0.9503399318932736,0.9501671564563652,jointAAE,70,2,glove-falcon
6,KNN,0.5198792908336477,0.5202869091732949,0.5202993847729165,0.5198655149288418,jointAAE,70,2,glove-falcon
0,LR,0.8748396831384383,0.8748703317376545,0.8753036897077208,0.8748070508183101,jointAAE,70,2,glove-fast
1,SVM,0.5092417955488495,0.5085222909143479,0.5085162241133514,0.5085084705415058,jointAAE,70,2,glove-fast
2,RF,0.875820445115051,0.876310976581895,0.8765965491321683,0.8758143317840423,jointAAE,70,2,glove-fast
3,NB,0.5159562429271973,0.524439977530411,0.5217018106801496,0.5046447692880699,jointAAE,70,2,glove-fast
4,MLP,0.4831384383251603,0.5331904905736364,0.5001202222620038,0.326649596247449,jointAAE,70,2,glove-fast
5,Extra,0.8798189362504715,0.8804487169849522,0.8806690625872833,0.8798159565321024,jointAAE,70,2,glove-fast
6,KNN,0.5006412674462467,0.4999262421728098,0.4999262870802312,0.4999182602740275,jointAAE,70,2,glove-fast
0,LR,0.6106374952847982,0.6100702879409399,0.6099369278159965,0.609970843991365,jointAAE,70,2,tfidf-bert
1,SVM,0.5152018106374953,0.5098725486165359,0.5082099644824074,0.4898833725919482,jointAAE,70,2,tfidf-bert
2,RF,0.6791399471897397,0.6797325570925565,0.6798088779439411,0.6791360828341684,jointAAE,70,2,tfidf-bert
3,NB,0.5170124481327801,0.25850622406639,0.5,0.3408096280087528,jointAAE,70,2,tfidf-bert
4,MLP,0.5133157299132403,0.5035126575947915,0.5019451184747142,0.4448133799318332,jointAAE,70,2,tfidf-bert
5,Extra,0.6834402112410412,0.6831095493004753,0.6831812440233616,0.68313852424378,jointAAE,70,2,tfidf-bert
6,KNN,0.4991324028668427,0.4981287133770488,0.4981329821188502,0.4980553597257245,jointAAE,70,2,tfidf-bert
0,LR,0.6424745379102226,0.642024498054546,0.6412711868231387,0.6413015095934449,jointAAE,70,2,tfidf-cv
1,SVM,0.514749151263674,0.5059144419686353,0.5031823171230099,0.4438379399925382,jointAAE,70,2,tfidf-cv
2,RF,0.6488117691437193,0.6532176793352054,0.6449995812905578,0.6423917851476434,jointAAE,70,2,tfidf-cv
3,NB,0.5799321010939268,0.6022742110090985,0.570522454108693,0.5396039062912885,jointAAE,70,2,tfidf-cv
4,MLP,0.4840437570728027,0.5091315587897358,0.5005434447401319,0.3394243313213057,jointAAE,70,2,tfidf-cv
5,Extra,0.6431535269709544,0.646452353335388,0.6395892034140616,0.6373486100656367,jointAAE,70,2,tfidf-cv
6,KNN,0.5109015465861939,0.5092615040906358,0.5091756288037997,0.5086261049994556,jointAAE,70,2,tfidf-cv
0,LR,0.5699735948698604,0.5689255978605284,0.5678664071169574,0.5671157163714511,jointAAE,70,2,tfidf-falcon
1,SVM,0.5205582798943795,0.5162215282898845,0.5131383250519125,0.4923985017705019,jointAAE,70,2,tfidf-falcon
2,RF,0.8332704639758581,0.8433492978013031,0.8302862819253414,0.8309980895925347,jointAAE,70,2,tfidf-falcon
3,NB,0.5170124481327801,0.25850622406639,0.5,0.3408096280087528,jointAAE,70,2,tfidf-falcon
4,MLP,0.4834402112410411,0.5123944347518268,0.5002681495499751,0.330829624454728,jointAAE,70,2,tfidf-falcon
5,Extra,0.8516031686156168,0.8567082939110391,0.8495268583302871,0.8503932834885373,jointAAE,70,2,tfidf-falcon
6,KNN,0.5053941908713693,0.5047806206590821,0.5047798064709914,0.5047794771160126,jointAAE,70,2,tfidf-falcon
0,LR,0.6268577895133912,0.6270953572561238,0.6272219806912266,0.6268155613408806,jointAAE,70,2,tfidf-fast
1,SVM,0.510976989815164,0.5056164483659414,0.5049054193036586,0.4915179598229702,jointAAE,70,2,tfidf-fast
2,RF,0.6845718596755941,0.6842754101912703,0.6843887318519544,0.6843124027613117,jointAAE,70,2,tfidf-fast
3,NB,0.5170124481327801,0.25850622406639,0.5,0.3408096280087528,jointAAE,70,2,tfidf-fast
4,MLP,0.4829121086382497,0.4636913449762612,0.4999013400206496,0.3261631321577454,jointAAE,70,2,tfidf-fast
