,Unnamed: 0,classifier,accuracy,precision,recall,fscore,ae_model,dim
3,3,NB,0.5627466456195738,0.2815955766192733,0.4992997198879552,0.3601010101010101,me_mVAE,7
4,4,MLP,0.4388318863456985,0.4893668831168831,0.4988387760167358,0.3262074923427315,me_mVAE,7
5,5,Extra,0.531965272296764,0.4949341438703141,0.4964542779136971,0.4697483931844343,me_mVAE,7
6,6,KNN,0.4980268350434096,0.482152556226435,0.4828564337127256,0.4810747735773237,me_mVAE,7
0,0,LR,0.56353591160221,0.281767955801105,0.5,0.3604240282685512,MoPoEVAE,21
1,1,SVM,0.5201262825572218,0.505536952566773,0.5053185831294543,0.5039205382625987,MoPoEVAE,21
2,2,RF,0.5501183898973955,0.5079929141588765,0.5037939226323441,0.4488950276243094,MoPoEVAE,21
3,3,NB,0.5627466456195738,0.2815955766192733,0.4992997198879552,0.3601010101010101,MoPoEVAE,21
4,4,MLP,0.5627466456195738,0.2815955766192733,0.4992997198879552,0.3601010101010101,MoPoEVAE,21
5,5,Extra,0.5666929755327546,0.5440890057454475,0.5160532567457362,0.4477505765971045,MoPoEVAE,21
6,6,KNN,0.4980268350434096,0.482152556226435,0.4828564337127256,0.4810747735773237,MoPoEVAE,21
0,0,LR,0.5824782951854776,0.5678050099116958,0.5571747686416338,0.5496662355332336,MoPoEVAE,350
1,1,SVM,0.56353591160221,0.5321742605915267,0.5016310321596994,0.3733472857609216,MoPoEVAE,350
2,2,RF,0.5808997632202052,0.5709879805151756,0.5374250966209269,0.4960052858327546,MoPoEVAE,350
3,3,NB,0.5398579321231255,0.532572676036386,0.5326117788887708,0.5325891826048439,MoPoEVAE,350
4,4,MLP,0.5485398579321231,0.5017272049119184,0.5007623302485551,0.4403848529775142,MoPoEVAE,350
5,5,Extra,0.569060773480663,0.5485550860118666,0.5230471935609686,0.4720994475138121,MoPoEVAE,350
6,6,KNN,0.4964483030781373,0.479501366664013,0.4804364783888238,0.4781901983061351,MoPoEVAE,350
0,0,LR,0.5674822415153907,0.5465917578787095,0.5328599794348119,0.510882490517975,MoPoEVAE,700
1,1,SVM,0.56353591160221,0.281767955801105,0.5,0.3604240282685512,MoPoEVAE,700
2,2,RF,0.5595895816890292,0.5324715487382484,0.5199446867354537,0.4861452718614265,MoPoEVAE,700
3,3,NB,0.5280189423835833,0.5295912057883425,0.5300588589866326,0.5267734456586369,MoPoEVAE,700
4,4,MLP,0.5714285714285714,0.5520333166113248,0.5330993156756374,0.5037161004569833,MoPoEVAE,700
5,5,Extra,0.5611681136543015,0.534059156424087,0.5195103357798816,0.4806029397885994,MoPoEVAE,700
6,6,KNN,0.5082872928176796,0.4910799289710429,0.4915523171293834,0.4890246010255228,MoPoEVAE,700
0,0,LR,0.5619573796369376,0.5347539831302718,0.5187834627521895,0.4756627616429285,MoPoEVAE,70
1,1,SVM,0.5193370165745856,0.4969573146213137,0.4972786582987625,0.4907882258763839,MoPoEVAE,70
2,2,RF,0.5785319652722968,0.564094959234672,0.538586320604191,0.5061705146620887,MoPoEVAE,70
3,3,NB,0.5548539857932123,0.520878779181018,0.5110537886040492,0.4650999155643118,MoPoEVAE,70
4,4,MLP,0.5611681136543015,0.3812995245641838,0.498103038683828,0.3611038555860287,MoPoEVAE,70
5,5,Extra,0.5588003157063931,0.5291004925017985,0.5159823423040102,0.4734918290292293,MoPoEVAE,70
6,6,KNN,0.4964483030781373,0.4802388346643005,0.4810481154487111,0.479134341283874,MoPoEVAE,70
0,0,LR,0.5627466456195738,0.2815955766192733,0.4992997198879552,0.3601010101010101,MoPoEVAE,7
1,1,SVM,0.5122336227308603,0.5003614955587689,0.5003545722086302,0.4998965311096463,MoPoEVAE,7
2,2,RF,0.5477505919494869,0.5164177927335822,0.5110715172144807,0.4831277565971443,MoPoEVAE,7
3,3,NB,0.5627466456195738,0.2815955766192733,0.4992997198879552,0.3601010101010101,MoPoEVAE,7
